,tradeDate,closeIndex,turnoverValue
1279,2010-04-12,3351.48,1.05996609644e+11
1280,2010-04-13,3391.72,1.16440339286e+11
1281,2010-04-14,3403.71,90787568716.0
1282,2010-04-15,3394.57,88700235636.0
1283,2010-04-16,3356.33,67235596653.0
1284,2010-04-19,3176.42,1.18855971989e+11
1285,2010-04-20,3173.37,88005965691.0
1286,2010-04-21,3236.68,93373377791.0
1287,2010-04-22,3201.54,98970386343.0
1288,2010-04-23,3190.0,92115669956.0
1289,2010-04-26,3172.0,74959121055.0
1290,2010-04-27,3108.41,88058360562.0
1291,2010-04-28,3097.35,65484924588.0
1292,2010-04-29,3060.06,69250868103.0
1293,2010-04-30,3067.37,73190884013.0
1294,2010-05-04,3019.45,54558607131.0
1295,2010-05-05,3036.39,80835340414.0
1296,2010-05-06,2896.86,81502262034.0
1297,2010-05-07,2836.79,79147499714.0
1298,2010-05-10,2858.23,64909188147.0
1299,2010-05-11,2800.82,73894666754.0
1300,2010-05-12,2818.16,64693988243.0
1301,2010-05-13,2886.91,67486536614.0
1302,2010-05-14,2868.02,55175291043.0
1303,2010-05-17,2714.72,62395513473.0
1304,2010-05-18,2771.35,62746245805.0
1305,2010-05-19,2762.17,54656401336.0
1306,2010-05-20,2726.02,52677914862.0
1307,2010-05-21,2768.79,63501808937.0
1308,2010-05-24,2873.47,89961882752.0
1309,2010-05-25,2813.94,67954988050.0
1310,2010-05-26,2813.94,48495603059.0
1311,2010-05-27,2859.98,65266773667.0
1312,2010-05-28,2850.3,64342505421.0
1313,2010-05-31,2773.26,56695803642.0
1314,2010-06-01,2744.16,53230913831.0
1315,2010-06-02,2757.53,46364229493.0
1316,2010-06-03,2736.08,47143262922.0
1317,2010-06-04,2744.39,39858363381.0
1318,2010-06-07,2695.72,47062703369.0
1319,2010-06-08,2699.34,42677104255.0
1320,2010-06-09,2782.13,70710080539.0
1321,2010-06-10,2750.02,50312244286.0
1322,2010-06-11,2758.87,48871478557.0
1323,2010-06-17,2742.73,40293233998.0
1324,2010-06-18,2696.17,50256350918.0
1325,2010-06-21,2780.66,62809190519.0
1326,2010-06-22,2783.72,45207207792.0
1327,2010-06-23,2758.5,41600240721.0
1328,2010-06-24,2757.5,33772857040.0
1329,2010-06-25,2736.29,34649179151.0
1330,2010-06-28,2716.78,31198277084.0
1331,2010-06-29,2592.02,50635969685.0
1332,2010-06-30,2563.07,35809892277.0
1333,2010-07-01,2526.07,32478457404.0
1334,2010-07-02,2534.11,43367318435.0
1335,2010-07-05,2512.65,30922298985.0
1336,2010-07-06,2562.9,38976836519.0
1337,2010-07-07,2580.48,37059898462.0
1338,2010-07-08,2575.92,35348760455.0
1339,2010-07-09,2647.1,61470066938.0
1340,2010-07-12,2676.22,63462262470.0
1341,2010-07-13,2634.59,45125109071.0
1342,2010-07-14,2653.61,49497106670.0
1343,2010-07-15,2608.52,41444710868.0
1344,2010-07-16,2616.13,35422326209.0
1345,2010-07-19,2682.47,59826125817.0
1346,2010-07-20,2741.5,80958216794.0
1347,2010-07-21,2747.34,73734684585.0
1348,2010-07-22,2781.29,63576603000.0
1349,2010-07-23,2793.08,70423335023.0
1350,2010-07-26,2811.06,59848905278.0
1351,2010-07-27,2795.72,55963991462.0
1352,2010-07-28,2863.72,84516845765.0
1353,2010-07-29,2877.98,92278224492.0
1354,2010-07-30,2868.85,65224482367.0
1355,2010-08-02,2917.28,73569074427.0
1356,2010-08-03,2865.97,86870574135.0
1357,2010-08-04,2876.43,75670144265.0
1358,2010-08-05,2850.83,73038457567.0
1359,2010-08-06,2897.66,82145150913.0
1360,2010-08-09,2918.24,83431980844.0
1361,2010-08-10,2832.64,84283699448.0
1362,2010-08-11,2850.21,58786302173.0
1363,2010-08-12,2816.39,65825613506.0
1364,2010-08-13,2855.55,62923747790.0
1365,2010-08-16,2922.08,91427507573.0
1366,2010-08-17,2942.29,86700542871.0
1367,2010-08-18,2937.36,80832368101.0
1368,2010-08-19,2955.4,91734587115.0
1369,2010-08-20,2898.33,82298173112.0
1370,2010-08-23,2896.19,57772779300.0
1371,2010-08-24,2911.83,65036592635.0
1372,2010-08-25,2843.02,67048224427.0
1373,2010-08-26,2850.09,51862922913.0
1374,2010-08-27,2858.57,46699343358.0
1375,2010-08-30,2915.01,77341616491.0
1376,2010-08-31,2903.19,79976347302.0
1377,2010-09-01,2884.04,87931887194.0
1378,2010-09-02,2921.39,88923142593.0
1379,2010-09-03,2920.21,87724829649.0
1380,2010-09-06,2975.09,1.10466116424e+11
1381,2010-09-07,2983.11,85488193860.0
1382,2010-09-08,2980.97,92660879129.0
1383,2010-09-09,2926.46,1.03248280132e+11
1384,2010-09-10,2932.55,83743163807.0
1385,2010-09-13,2962.32,87536178972.0
1386,2010-09-14,2965.01,87204421695.0
1387,2010-09-15,2913.19,86445964329.0
1388,2010-09-16,2857.79,84198375910.0
1389,2010-09-17,2861.37,62466326737.0
1390,2010-09-20,2849.83,57582985440.0
1391,2010-09-21,2857.48,44742025248.0
1392,2010-09-27,2905.03,62611534184.0
1393,2010-09-28,2880.91,80859749613.0
1394,2010-09-29,2874.81,74516021987.0
1395,2010-09-30,2935.57,80709727516.0
1396,2010-10-08,3044.23,1.34986634589e+11
1397,2010-10-11,3132.9,2.1260706663e+11
1398,2010-10-12,3172.73,1.7824521977e+11
1399,2010-10-13,3217.58,1.95444719896e+11
1400,2010-10-14,3224.14,2.27654458634e+11
1401,2010-10-15,3327.68,2.45619296303e+11
1402,2010-10-18,3306.16,2.67884370339e+11
1403,2010-10-19,3375.67,1.6548891449e+11
1404,2010-10-20,3396.88,2.35372057455e+11
1405,2010-10-21,3374.69,1.75383712722e+11
1406,2010-10-22,3378.66,1.63153618542e+11
1407,2010-10-25,3481.08,2.08809404746e+11
1408,2010-10-26,3466.08,2.05216457176e+11
1409,2010-10-27,3403.87,1.7707255207e+11
1410,2010-10-28,3397.69,1.41135882042e+11
1411,2010-10-29,3379.98,1.45528365885e+11
1412,2010-11-01,3473.0,1.86725762506e+11
1413,2010-11-02,3463.13,2.33976228513e+11
1414,2010-11-03,3420.34,1.78803329799e+11
1415,2010-11-04,3480.51,1.647213938e+11
1416,2010-11-05,3520.8,1.96618041454e+11
1417,2010-11-08,3548.57,1.74067581795e+11
1418,2010-11-09,3523.95,1.70174876748e+11
1419,2010-11-10,3499.11,1.76529783278e+11
1420,2010-11-11,3509.98,2.09121524845e+11
1421,2010-11-12,3291.83,2.24200791087e+11
1422,2010-11-15,3314.89,1.44492952434e+11
1423,2010-11-16,3169.54,1.54278113336e+11
1424,2010-11-17,3103.91,1.18981231625e+11
1425,2010-11-18,3147.96,94476115838.0
1426,2010-11-19,3178.85,1.14672977294e+11
1427,2010-11-22,3171.94,1.14302974766e+11
1428,2010-11-23,3107.18,1.05281461473e+11
1429,2010-11-24,3177.04,1.07688446612e+11
1430,2010-11-25,3223.48,1.169482953e+11
1431,2010-11-26,3194.85,96226367197.0
1432,2010-11-29,3190.05,88799073974.0
1433,2010-11-30,3136.99,1.20572328539e+11
1434,2010-12-01,3136.02,69472579579.0
1435,2010-12-02,3155.06,89764278070.0
1436,2010-12-03,3158.16,71387337327.0
1437,2010-12-06,3165.57,80043207937.0
1438,2010-12-07,3200.34,85548293130.0
1439,2010-12-08,3171.88,87056105048.0
1440,2010-12-09,3123.37,83159036199.0
1441,2010-12-10,3161.98,78069117443.0
1442,2010-12-13,3261.06,1.32088353616e+11
1443,2010-12-14,3269.47,1.14928736614e+11
1444,2010-12-15,3247.64,1.04793174443e+11
1445,2010-12-16,3230.67,79262377015.0
1446,2010-12-17,3225.66,65697259729.0
1447,2010-12-20,3178.66,1.07521977283e+11
1448,2010-12-21,3249.51,1.1246167529e+11
1449,2010-12-22,3215.45,98309032433.0
1450,2010-12-23,3188.61,84430476449.0
1451,2010-12-24,3162.96,72989136209.0
1452,2010-12-27,3099.71,99855478580.0
1453,2010-12-28,3044.93,74843956564.0
1454,2010-12-29,3061.83,60134777207.0
1455,2010-12-30,3064.1,70284275917.0
1456,2010-12-31,3128.26,90545901164.0
1457,2011-01-04,3189.68,1.29159620771e+11
1458,2011-01-05,3175.66,1.16943213907e+11
1459,2011-01-06,3159.64,91568447016.0
1460,2011-01-07,3166.62,1.13651250191e+11
1461,2011-01-10,3108.19,87992881712.0
1462,2011-01-11,3124.92,74832449402.0
1463,2011-01-12,3142.34,71551421416.0
1464,2011-01-13,3141.28,66925783701.0
1465,2011-01-14,3091.86,71012100141.0
1466,2011-01-17,2974.35,85454121099.0
1467,2011-01-18,2977.65,54652416480.0
1468,2011-01-19,3044.85,72772226927.0
1469,2011-01-20,2944.71,76440116738.0
1470,2011-01-21,2983.46,85157790710.0
1471,2011-01-24,2954.23,75805236102.0
1472,2011-01-25,2938.65,57572819537.0
1473,2011-01-26,2978.43,51746038070.0
1474,2011-01-27,3026.47,96976029913.0
1475,2011-01-28,3036.74,78241917729.0
1476,2011-01-31,3076.51,83070309373.0
1477,2011-02-01,3077.28,65832698489.0
1478,2011-02-09,3040.95,78148356164.0
1479,2011-02-10,3104.16,86967273678.0
1480,2011-02-11,3120.96,99001500830.0
1481,2011-02-14,3219.14,1.55829380802e+11
1482,2011-02-15,3217.67,1.47747227925e+11
1483,2011-02-16,3248.53,1.2554959691e+11
1484,2011-02-17,3245.91,1.27559673833e+11
1485,2011-02-18,3211.88,1.04743371599e+11
1486,2011-02-21,3257.91,1.08055882413e+11
1487,2011-02-22,3163.58,1.47588609007e+11
1488,2011-02-23,3174.74,97251422739.0
1489,2011-02-24,3190.94,94908281477.0
1490,2011-02-25,3197.62,88275899352.0
1491,2011-02-28,3239.56,1.09249970846e+11
1492,2011-03-01,3254.89,1.24040755772e+11
1493,2011-03-02,3243.3,1.13592007455e+11
1494,2011-03-03,3221.72,1.312177977e+11
1495,2011-03-04,3270.67,1.07401810462e+11
1496,2011-03-07,3334.51,1.70406772534e+11
1497,2011-03-08,3337.46,1.26306326053e+11
1498,2011-03-09,3338.86,1.13534089995e+11
1499,2011-03-10,3280.26,1.17952630963e+11
1500,2011-03-11,3247.38,1.00306077088e+11
1501,2011-03-14,3262.92,94134688007.0
1502,2011-03-15,3203.96,1.29603315155e+11
1503,2011-03-16,3248.2,1.11826095701e+11
1504,2011-03-17,3197.1,1.17295727563e+11
1505,2011-03-18,3215.69,86845200065.0
1506,2011-03-21,3207.11,84105739105.0
1507,2011-03-22,3222.96,80009792794.0
1508,2011-03-23,3264.93,98540423659.0
1509,2011-03-24,3251.36,88058905863.0
1510,2011-03-25,3294.48,1.2202136696e+11
1511,2011-03-28,3290.57,1.39030083023e+11
1512,2011-03-29,3257.98,1.32908076725e+11
1513,2011-03-30,3256.08,1.03271930321e+11
1514,2011-03-31,3223.29,86565372662.0
1515,2011-04-01,3272.73,86711549873.0
1516,2011-04-06,3311.07,1.43030090888e+11
1517,2011-04-07,3324.42,1.12678585789e+11
1518,2011-04-08,3353.36,1.07329316269e+11
1519,2011-04-11,3333.43,1.41974385699e+11
1520,2011-04-12,3326.77,1.22863556078e+11
1521,2011-04-13,3372.03,1.0830523438e+11
1522,2011-04-14,3353.56,1.0749122806e+11
1523,2011-04-15,3358.94,98934572633.0
1524,2011-04-18,3359.44,1.0717822775e+11
1525,2011-04-19,3295.81,1.04368983043e+11
1526,2011-04-20,3295.76,93667138370.0
1527,2011-04-21,3317.37,96739132646.0
1528,2011-04-22,3299.94,83528333290.0
1529,2011-04-25,3249.57,98455879623.0
1530,2011-04-26,3230.96,76696858373.0
1531,2011-04-27,3209.5,75111247063.0
1532,2011-04-28,3161.78,79155830155.0
1533,2011-04-29,3192.72,63455814284.0
1534,2011-05-03,3211.13,64348987555.0
1535,2011-05-04,3129.03,83567655304.0
1536,2011-05-05,3126.12,63009373497.0
1537,2011-05-06,3121.4,69747372718.0
1538,2011-05-09,3129.76,57287412506.0
1539,2011-05-10,3153.22,54931224820.0
1540,2011-05-11,3145.09,59507719522.0
1541,2011-05-12,3101.6,61703080348.0
1542,2011-05-13,3128.09,57757204870.0
1543,2011-05-16,3100.46,54238723382.0
1544,2011-05-17,3116.03,65417943732.0
1545,2011-05-18,3139.38,49757174173.0
1546,2011-05-19,3120.64,52249679659.0
1547,2011-05-20,3121.6,48967028428.0
1548,2011-05-23,3022.98,66976426510.0
1549,2011-05-24,3026.22,52971692396.0
1550,2011-05-25,2990.34,48604397867.0
1551,2011-05-26,2978.38,48346482355.0
1552,2011-05-27,2963.31,52019994149.0
1553,2011-05-30,2954.51,42960260576.0
1554,2011-05-31,3001.56,50553386204.0
1555,2011-06-01,3004.17,49060076491.0
1556,2011-06-02,2955.71,61748347004.0
1557,2011-06-03,2986.35,49273758984.0
1558,2011-06-07,3004.26,49859134919.0
1559,2011-06-08,3008.65,51123188095.0
1560,2011-06-09,2951.89,55381280377.0
1561,2011-06-10,2961.93,50942992933.0
1562,2011-06-13,2950.35,46991283431.0
1563,2011-06-14,2993.56,66158911408.0
1564,2011-06-15,2963.12,54467701030.0
1565,2011-06-16,2917.58,47067185495.0
1566,2011-06-17,2892.16,51647156163.0
1567,2011-06-20,2874.9,45416696840.0
1568,2011-06-21,2909.07,50160678865.0
1569,2011-06-22,2908.58,43263825738.0
1570,2011-06-23,2957.63,55276886318.0
1571,2011-06-24,3027.47,1.04972923209e+11
1572,2011-06-27,3036.49,79044152725.0
1573,2011-06-28,3041.73,70333384864.0
1574,2011-06-29,3000.17,61717623012.0
1575,2011-06-30,3044.09,73891668789.0
1576,2011-07-01,3049.75,72614645374.0
1577,2011-07-04,3121.98,1.02679821385e+11
1578,2011-07-05,3122.5,81999827927.0
1579,2011-07-06,3113.71,76556996969.0
1580,2011-07-07,3101.68,92120550136.0
1581,2011-07-08,3109.18,65155542913.0
1582,2011-07-11,3113.21,62237248759.0
1583,2011-07-12,3056.91,71222640397.0
1584,2011-07-13,3106.25,68294830332.0
1585,2011-07-14,3115.75,79948505027.0
1586,2011-07-15,3128.89,79424849005.0
1587,2011-07-18,3122.6,78225031039.0
1588,2011-07-19,3095.13,68506068928.0
1589,2011-07-20,3091.57,56930993021.0
1590,2011-07-21,3059.14,57942637401.0
1591,2011-07-22,3067.99,49618948350.0
1592,2011-07-25,2968.29,77513632253.0
1593,2011-07-26,2977.77,49560684459.0
1594,2011-07-27,3000.05,58746220328.0
1595,2011-07-28,2981.0,60678598008.0
1596,2011-07-29,2972.08,54358237266.0
1597,2011-08-01,2977.72,41203123005.0
1598,2011-08-02,2956.38,48435295389.0
1599,2011-08-03,2954.87,49593983761.0
1600,2011-08-04,2960.31,41335656567.0
1601,2011-08-05,2897.42,60240017405.0
1602,2011-08-08,2793.9,83694787456.0
1603,2011-08-09,2798.19,79653278208.0
1604,2011-08-10,2824.12,68580540607.0
1605,2011-08-11,2866.92,69223945409.0
1606,2011-08-12,2875.37,63487643741.0
1607,2011-08-15,2917.88,61102226502.0
1608,2011-08-16,2897.58,57496628333.0
1609,2011-08-17,2886.01,41891853603.0
1610,2011-08-18,2834.25,45784423192.0
1611,2011-08-19,2807.66,48442961960.0
1612,2011-08-22,2777.79,40136538647.0
1613,2011-08-23,2821.0,36441994495.0
1614,2011-08-24,2810.02,41939777958.0
1615,2011-08-25,2903.84,75745960111.0
1616,2011-08-26,2901.22,51759427726.0
1617,2011-08-29,2852.81,49892653226.0
1618,2011-08-30,2841.74,48565790320.0
1619,2011-08-31,2846.78,37624544060.0
1620,2011-09-01,2834.54,35143727252.0
1621,2011-09-02,2803.85,31960598827.0
1622,2011-09-05,2743.82,36040312618.0
1623,2011-09-06,2723.3,33746805052.0
1624,2011-09-07,2779.09,37096662193.0
1625,2011-09-08,2756.11,31209441131.0
1626,2011-09-09,2751.1,30348131114.0
1627,2011-09-13,2720.28,30034340041.0
1628,2011-09-14,2733.11,32858416579.0
1629,2011-09-15,2729.05,32507109143.0
1630,2011-09-16,2733.99,29743911967.0
1631,2011-09-19,2679.27,29731416051.0
1632,2011-09-20,2689.85,27274347411.0
1633,2011-09-21,2771.01,59146487177.0
1634,2011-09-22,2685.69,47793334084.0
1635,2011-09-23,2669.48,45934334698.0
1636,2011-09-26,2610.92,40495022542.0
1637,2011-09-27,2637.88,37301310910.0
1638,2011-09-28,2610.59,36195919556.0
1639,2011-09-29,2588.19,37708584378.0
1640,2011-09-30,2581.35,32376678343.0
1641,2011-10-10,2557.08,28149902145.0
1642,2011-10-11,2551.99,47409892228.0
1643,2011-10-12,2644.76,62822831798.0
1644,2011-10-13,2662.6,56631043777.0
1645,2011-10-14,2653.78,37326709609.0
1646,2011-10-17,2666.95,38101620397.0
1647,2011-10-18,2592.21,39453303360.0
1648,2011-10-19,2583.08,32114967067.0
1649,2011-10-20,2520.53,39409600021.0
1650,2011-10-21,2507.88,29090707044.0
1651,2011-10-24,2576.67,44056731116.0
1652,2011-10-25,2625.43,57533462226.0
1653,2011-10-26,2651.65,69534363517.0
1654,2011-10-27,2657.48,47403219262.0
1655,2011-10-28,2709.02,72908419745.0
1656,2011-10-31,2695.31,52522499085.0
1657,2011-11-01,2697.53,56067605452.0
1658,2011-11-02,2742.39,65327476275.0
1659,2011-11-03,2744.3,90502549983.0
1660,2011-11-04,2763.75,63500868592.0
1661,2011-11-07,2736.25,47761935110.0
1662,2011-11-08,2727.71,47864912703.0
1663,2011-11-09,2751.65,48484230112.0
1664,2011-11-10,2699.59,51793948486.0
1665,2011-11-11,2695.0,38724219259.0
1666,2011-11-14,2750.2,51333489021.0
1667,2011-11-15,2744.68,46980738996.0
1668,2011-11-16,2670.12,57844199048.0
1669,2011-11-17,2662.02,37762635927.0
1670,2011-11-18,2606.5,44949477108.0
1671,2011-11-21,2609.69,31175406753.0
1672,2011-11-22,2609.48,31886735092.0
1673,2011-11-23,2584.01,30958563539.0
1674,2011-11-24,2588.92,31894726945.0
1675,2011-11-25,2569.97,27509358470.0
1676,2011-11-28,2573.32,29179539395.0
1677,2011-11-29,2608.57,34962425966.0
1678,2011-11-30,2521.52,42454205363.0
1679,2011-12-01,2583.61,66146809487.0
1680,2011-12-02,2557.31,33168419336.0
1681,2011-12-05,2521.39,32749927399.0
1682,2011-12-06,2516.34,26310941611.0
1683,2011-12-07,2528.23,23433730534.0
1684,2011-12-08,2525.0,27843683566.0
1685,2011-12-09,2503.46,25477241953.0
1686,2011-12-12,2477.69,21200444065.0
1687,2011-12-13,2421.93,33269154181.0
1688,2011-12-14,2397.48,23753606413.0
1689,2011-12-15,2340.79,33900401991.0
1690,2011-12-16,2390.13,33652058785.0
1691,2011-12-19,2384.41,33711370957.0
1692,2011-12-20,2377.07,29967658690.0
1693,2011-12-21,2339.11,30917839680.0
1694,2011-12-22,2341.34,31845455341.0
1695,2011-12-23,2359.16,29910296920.0
1696,2011-12-26,2335.7,25033053118.0
1697,2011-12-27,2305.03,26777021276.0
1698,2011-12-28,2307.93,28839274201.0
1699,2011-12-29,2311.36,26868223305.0
1700,2011-12-30,2345.74,32362650284.0
1701,2012-01-04,2298.75,32572551267.0
1702,2012-01-05,2276.39,37635272074.0
1703,2012-01-06,2290.6,31079362325.0
1704,2012-01-09,2368.57,51478126954.0
1705,2012-01-10,2447.35,75249157103.0
1706,2012-01-11,2435.61,57587219272.0
1707,2012-01-12,2435.22,47877407259.0
1708,2012-01-13,2394.33,47228338588.0
1709,2012-01-16,2345.65,34410385319.0
1710,2012-01-17,2460.6,64324131068.0
1711,2012-01-18,2422.19,67058838880.0
1712,2012-01-19,2468.35,56377653304.0
1713,2012-01-20,2504.09,57474475709.0
1714,2012-01-30,2460.72,44770885276.0
1715,2012-01-31,2464.26,32694132107.0
1716,2012-02-01,2428.99,37752320797.0
1717,2012-02-02,2486.24,44126383715.0
1718,2012-02-03,2506.09,51507545973.0
1719,2012-02-06,2504.32,47541523547.0
1720,2012-02-07,2457.95,40034277145.0
1721,2012-02-08,2528.24,61721305024.0
1722,2012-02-09,2529.23,63456204565.0
1723,2012-02-10,2533.62,60029482361.0
1724,2012-02-13,2531.98,54282622440.0
1725,2012-02-14,2522.11,43723682304.0
1726,2012-02-15,2549.61,60422394145.0
1727,2012-02-16,2536.07,55165633314.0
1728,2012-02-17,2537.09,40458003413.0
1729,2012-02-20,2540.71,56748912893.0
1730,2012-02-21,2562.45,47758225547.0
1731,2012-02-22,2597.48,76421806874.0
1732,2012-02-23,2606.26,72612089253.0
1733,2012-02-24,2648.02,88058616716.0
1734,2012-02-27,2656.57,1.06670207615e+11
1735,2012-02-28,2662.46,77213053038.0
1736,2012-02-29,2634.14,64875221164.0
1737,2012-03-01,2633.35,46524079738.0
1738,2012-03-02,2679.93,66981591368.0
1739,2012-03-05,2662.7,74973261138.0
1740,2012-03-06,2621.05,68852557821.0
1741,2012-03-07,2603.0,63243293004.0
1742,2012-03-08,2635.79,64458851045.0
1743,2012-03-09,2664.3,65963441747.0
1744,2012-03-12,2654.4,74367701978.0
1745,2012-03-13,2681.07,66429764308.0
1746,2012-03-14,2605.11,1.17080408732e+11
1747,2012-03-15,2585.55,77042766482.0
1748,2012-03-16,2623.52,67451822278.0
1749,2012-03-19,2630.01,68803937996.0
1750,2012-03-20,2584.45,64263817216.0
1751,2012-03-21,2587.79,66674920148.0
1752,2012-03-22,2583.75,50115505934.0
1753,2012-03-23,2552.94,47812442986.0
1754,2012-03-26,2555.44,36356133943.0
1755,2012-03-27,2547.14,47394454857.0
1756,2012-03-28,2474.9,54993640999.0
1757,2012-03-29,2443.12,48651595893.0
1758,2012-03-30,2454.9,39139734882.0
1759,2012-04-05,2512.83,58049690964.0
1760,2012-04-06,2519.83,47207795088.0
1761,2012-04-09,2495.15,38180751755.0
1762,2012-04-10,2519.79,44064833898.0
1763,2012-04-11,2520.04,43627983913.0
1764,2012-04-12,2570.44,59536950778.0
1765,2012-04-13,2580.45,61892977442.0
1766,2012-04-16,2574.04,42650756402.0
1767,2012-04-17,2541.88,38328417080.0
1768,2012-04-18,2599.91,59361005883.0
1769,2012-04-19,2596.06,55512931549.0
1770,2012-04-20,2626.84,63829908072.0
1771,2012-04-23,2606.04,62073949557.0
1772,2012-04-24,2604.87,73150514001.0
1773,2012-04-25,2625.99,63529458933.0
1774,2012-04-26,2631.49,64377486667.0
1775,2012-04-27,2626.16,53345515969.0
1776,2012-05-02,2683.49,92366091966.0
1777,2012-05-03,2691.52,72337336415.0
1778,2012-05-04,2715.88,73699551125.0
1779,2012-05-07,2717.78,82715668565.0
1780,2012-05-08,2709.12,73744497984.0
1781,2012-05-09,2657.51,69482578578.0
1782,2012-05-10,2657.21,54056953614.0
1783,2012-05-11,2636.92,49392898299.0
1784,2012-05-14,2615.53,60331294491.0
1785,2012-05-15,2617.37,51374761939.0
1786,2012-05-16,2574.65,47863536278.0
1787,2012-05-17,2613.94,49203910040.0
1788,2012-05-18,2573.98,46907511775.0
1789,2012-05-21,2587.23,44300405781.0
1790,2012-05-22,2627.53,49392413014.0
1791,2012-05-23,2616.87,52563403310.0
1792,2012-05-24,2595.26,50064439874.0
1793,2012-05-25,2573.1,41420081778.0
1794,2012-05-28,2614.69,58412343035.0
1795,2012-05-29,2650.85,78681504585.0
1796,2012-05-30,2642.26,56976275428.0
1797,2012-05-31,2632.04,49875041384.0
1798,2012-06-01,2633.0,53843404285.0
1799,2012-06-04,2559.03,60615569451.0
1800,2012-06-05,2558.84,43553303591.0
1801,2012-06-06,2557.4,41316908581.0
1802,2012-06-07,2542.18,42053000073.0
1803,2012-06-08,2524.33,47638005888.0
1804,2012-06-11,2558.26,43449657466.0
1805,2012-06-12,2540.18,40259911520.0
1806,2012-06-13,2580.64,51291269477.0
1807,2012-06-14,2560.42,46331822555.0
1808,2012-06-15,2568.05,48868302897.0
1809,2012-06-18,2581.21,40852450181.0
1810,2012-06-19,2558.62,37020041266.0
1811,2012-06-20,2552.61,33573669769.0
1812,2012-06-21,2512.19,38607959039.0
1813,2012-06-25,2456.52,42503507171.0
1814,2012-06-26,2454.92,33896511717.0
1815,2012-06-27,2447.2,31437597414.0
1816,2012-06-28,2425.73,34418793210.0
1817,2012-06-29,2461.61,40976538386.0
1818,2012-07-02,2465.24,45651476527.0
1819,2012-07-03,2468.72,45004653879.0
1820,2012-07-04,2464.92,37837659888.0
1821,2012-07-05,2430.37,35946204421.0
1822,2012-07-06,2472.61,56601778899.0
1823,2012-07-09,2416.04,54601732513.0
1824,2012-07-10,2406.71,38539025245.0
1825,2012-07-11,2425.57,39851892244.0
1826,2012-07-12,2449.18,65137536868.0
1827,2012-07-13,2450.63,42013581196.0
1828,2012-07-16,2399.73,45844882072.0
1829,2012-07-17,2414.2,38285441648.0
1830,2012-07-18,2414.34,44325492550.0
1831,2012-07-19,2424.32,47704038961.0
1832,2012-07-20,2398.46,36683623955.0
1833,2012-07-23,2365.43,33178928582.0
1834,2012-07-24,2375.99,31149105846.0
1835,2012-07-25,2360.08,25730598144.0
1836,2012-07-26,2347.49,31326395007.0
1837,2012-07-27,2349.11,33048182067.0
1838,2012-07-30,2335.79,29907972257.0
1839,2012-07-31,2332.92,31196332451.0
1840,2012-08-01,2358.65,31277764382.0
1841,2012-08-02,2334.88,29751166648.0
1842,2012-08-03,2353.74,31106947335.0
1843,2012-08-06,2385.61,43686686303.0
1844,2012-08-07,2388.87,40403711505.0
1845,2012-08-08,2389.8,41340862162.0
1846,2012-08-09,2411.7,43256096919.0
1847,2012-08-10,2399.75,40699222527.0
1848,2012-08-13,2351.93,46249676189.0
1849,2012-08-14,2357.02,42404687531.0
1850,2012-08-15,2331.62,30332554840.0
1851,2012-08-16,2319.67,27076003542.0
1852,2012-08-17,2313.48,28629966797.0
1853,2012-08-20,2301.79,27174816852.0
1854,2012-08-21,2313.7,34757869338.0
1855,2012-08-22,2295.59,31547519179.0
1856,2012-08-23,2302.2,33789603948.0
1857,2012-08-24,2275.68,32986336544.0
1858,2012-08-27,2228.2,35384156112.0
1859,2012-08-28,2238.41,30331076332.0
1860,2012-08-29,2214.81,27396186648.0
1861,2012-08-30,2211.37,33867206099.0
1862,2012-08-31,2204.87,23340891008.0
1863,2012-09-03,2228.37,35299176728.0
1864,2012-09-04,2204.41,33220203922.0
1865,2012-09-05,2199.88,30445168179.0
1866,2012-09-06,2217.82,26873315868.0
1867,2012-09-07,2317.18,84302249171.0
1868,2012-09-10,2326.67,63252038538.0
1869,2012-09-11,2311.89,43389766043.0
1870,2012-09-12,2320.07,46485174475.0
1871,2012-09-13,2298.46,38023998305.0
1872,2012-09-14,2315.54,55438612876.0
1873,2012-09-17,2258.71,43753169666.0
1874,2012-09-18,2235.24,30171497189.0
1875,2012-09-19,2246.24,32607010935.0
1876,2012-09-20,2195.95,38385856464.0
1877,2012-09-21,2199.06,34043368088.0
1878,2012-09-24,2215.52,33608761246.0
1879,2012-09-25,2210.15,26677064455.0
1880,2012-09-26,2184.89,24918916453.0
1881,2012-09-27,2251.72,48210577766.0
1882,2012-09-28,2293.11,54431465854.0
1883,2012-10-08,2270.05,33915840250.0
1884,2012-10-09,2320.16,48330196363.0
1885,2012-10-10,2324.12,37873996221.0
1886,2012-10-11,2302.53,36172963459.0
1887,2012-10-12,2304.53,33205903773.0
1888,2012-10-15,2294.86,28569021615.0
1889,2012-10-16,2298.16,32705140504.0
1890,2012-10-17,2300.8,31270899032.0
1891,2012-10-18,2336.08,45050292530.0
1892,2012-10-19,2332.47,33173031578.0
1893,2012-10-22,2341.59,32815273277.0
1894,2012-10-23,2312.08,33716876575.0
1895,2012-10-24,2307.78,30392377974.0
1896,2012-10-25,2291.24,33183528714.0
1897,2012-10-26,2247.91,34530067051.0
1898,2012-10-29,2235.85,25328650697.0
1899,2012-10-30,2239.88,29516628523.0
1900,2012-10-31,2254.82,30634360248.0
1901,2012-11-01,2297.88,45602138249.0
1902,2012-11-02,2306.77,34893875754.0
